filename,width,height,class,xmin,ymin,xmax,ymax
2.MP4_frame2435326.jpeg,1280,720,Truck,1169,213,1280,319
2.MP4_frame2435326.jpeg,1280,720,Commercial,1172,293,1280,441
2.MP4_frame2435326.jpeg,1280,720,Truck,13,215,132,328
2.MP4_frame2435326.jpeg,1280,720,Truck,35,205,136,290
3.MP4_frame830724.jpeg,1280,720,Bus,731,98,917,161
3.MP4_frame830724.jpeg,1280,720,Bus,493,100,959,318
3.MP4_frame830724.jpeg,1280,720,Private,361,142,460,199
3.MP4_frame830724.jpeg,1280,720,Private,1090,262,1237,360
3.MP4_frame830724.jpeg,1280,720,Private,1113,244,1242,322
3.MP4_frame830724.jpeg,1280,720,Private,1208,249,1280,313
3.MP4_frame830724.jpeg,1280,720,Bus,1099,152,1193,206
3.MP4_frame830724.jpeg,1280,720,Private,984,161,1037,200
3.MP4_frame830724.jpeg,1280,720,Private,5,286,313,443
3.MP4_frame830724.jpeg,1280,720,Private,0,401,300,625
3.MP4_frame830724.jpeg,1280,720,Private,15,137,77,174
67.avi_frame140000.jpeg,800,450,Truck,160,160,333,261
67.avi_frame140000.jpeg,800,450,Truck,83,155,147,233
110.avi_frame113749.jpeg,800,450,SmallTruck,387,147,629,272
110.avi_frame113749.jpeg,800,450,Taxi,640,216,800,273
110.avi_frame113749.jpeg,800,450,SharedTaxi,76,131,239,244
70.avi_frame115000.jpeg,800,450,SharedTaxi,104,231,191,295
70.avi_frame115000.jpeg,800,450,Truck,96,163,187,256
70.avi_frame115000.jpeg,800,450,SUV,0,282,207,408
42.avi_frame45000.jpeg,800,450,Private,199,216,257,246
42.avi_frame45000.jpeg,800,450,SharedTaxi,500,261,594,358
42.avi_frame45000.jpeg,800,450,Private,204,228,283,284
4.MP4_frame2809024.jpeg,1280,720,Transit,263,104,391,192
4.MP4_frame2809024.jpeg,1280,720,SmallTruck,1197,181,1237,229
4.MP4_frame2809024.jpeg,1280,720,Private,392,136,498,195
4.MP4_frame2809024.jpeg,1280,720,Private,145,127,213,170
4.MP4_frame2809024.jpeg,1280,720,Private,89,133,155,166
4.MP4_frame2809024.jpeg,1280,720,Private,45,131,106,165
4.MP4_frame2809024.jpeg,1280,720,Motorcycle,28,122,62,160
60.avi_frame50000.jpeg,800,450,Truck,142,175,212,232
60.avi_frame50000.jpeg,800,450,SharedTaxi,88,200,140,253
60.avi_frame50000.jpeg,800,450,SUV,302,224,382,273
49.avi_frame20000.jpeg,800,450,Truck,0,173,240,381
106.avi_frame263650.jpeg,800,450,Transit,267,52,349,97
106.avi_frame263650.jpeg,800,450,Commercial,80,40,179,82
106.avi_frame263650.jpeg,800,450,Commercial,109,73,218,138
34.avi_frame21000.jpeg,800,450,SharedTaxi,107,200,167,257
58.avi_frame292962.jpeg,800,450,Jeep,245,225,355,303
58.avi_frame292962.jpeg,800,450,Truck,0,223,257,448
8.MP4_frame2986083.jpeg,1280,720,Taxi,548,320,787,440
96.avi_frame150000.jpeg,800,450,Pickup,156,168,357,288
96.avi_frame150000.jpeg,800,450,Bus,217,47,289,124
99.avi_frame148789.jpeg,800,450,Commercial,0,44,106,98
99.avi_frame148789.jpeg,800,450,SharedTaxi,413,68,462,97
99.avi_frame148789.jpeg,800,450,Bus,691,73,738,103
99.avi_frame148789.jpeg,800,450,Truck,93,38,473,191
99.avi_frame148789.jpeg,800,450,Truck,120,66,349,199
99.avi_frame148789.jpeg,800,450,Commercial,0,84,188,220
99.avi_frame148789.jpeg,800,450,Private,351,175,508,253
99.avi_frame148789.jpeg,800,450,Private,474,164,575,237
99.avi_frame148789.jpeg,800,450,Private,309,60,352,85
99.avi_frame178789.jpeg,800,450,Bus,599,141,800,320
99.avi_frame178789.jpeg,800,450,Pickup,478,262,790,449
99.avi_frame178789.jpeg,800,450,Truck,0,28,119,118
30.avi_frame160000.jpeg,800,450,Truck,89,168,157,236
43.avi_frame130000.jpeg,800,450,SUV,39,291,222,419
8.MP4_frame2709283.jpeg,1280,720,Transit,928,206,984,262
8.MP4_frame2709283.jpeg,1280,720,Transit,481,249,842,429
43.avi_frame230000.jpeg,800,450,SharedTaxi,125,201,177,250
16.avi_frame105000.jpeg,800,450,Transit,301,131,355,193
16.avi_frame105000.jpeg,800,450,Truck,221,109,322,203
16.avi_frame105000.jpeg,800,450,SharedTaxi,119,233,371,380
8.MP4_frame1340949.jpeg,1280,720,Truck,675,194,851,288
8.MP4_frame1340949.jpeg,1280,720,Taxi,263,297,410,385
8.MP4_frame1340949.jpeg,1280,720,Private,328,280,457,359
8.MP4_frame1340949.jpeg,1280,720,Private,183,282,267,354
14.avi_frame210000.jpeg,800,450,Motorcycle,719,169,758,210
14.avi_frame210000.jpeg,800,450,SharedTaxi,241,147,297,204
14.avi_frame210000.jpeg,800,450,SharedTaxi,222,131,258,166
1.MP4_frame2870938.jpeg,1280,720,Bus,833,175,935,265
1.MP4_frame2870938.jpeg,1280,720,Taxi,1165,282,1234,351
1.MP4_frame2870938.jpeg,1280,720,Bus,1116,192,1162,243
1.MP4_frame2870938.jpeg,1280,720,Truck,1163,193,1232,255
1.MP4_frame2870938.jpeg,1280,720,Taxi,221,260,322,324
1.MP4_frame2870938.jpeg,1280,720,Truck,1076,187,1121,238
28.avi_frame55000.jpeg,800,450,Transit,302,126,372,169
28.avi_frame55000.jpeg,800,450,Transit,451,163,573,275
28.avi_frame55000.jpeg,800,450,SharedTaxi,244,166,315,244
28.avi_frame55000.jpeg,800,450,SharedTaxi,0,196,190,313
8.MP4_frame2854283.jpeg,1280,720,Bus,163,233,423,388
29.avi_frame90000.jpeg,800,450,SharedTaxi,383,196,543,310
29.avi_frame90000.jpeg,800,450,SharedTaxi,0,266,208,431
29.avi_frame90000.jpeg,800,450,Minivan,344,141,396,178
8.MP4_frame4686083.jpeg,1280,720,Taxi,373,231,466,284
8.MP4_frame4686083.jpeg,1280,720,Private,291,274,405,346
8.MP4_frame4686083.jpeg,1280,720,Private,217,296,331,373
8.MP4_frame4686083.jpeg,1280,720,Transit,949,456,1280,715
7.MP4_frame3799263.jpeg,1280,720,Truck,458,227,850,430
6.MP4_frame2596222.jpeg,1280,720,Transit,262,92,389,147
6.MP4_frame2596222.jpeg,1280,720,Bus,1039,154,1175,256
6.MP4_frame2596222.jpeg,1280,720,Commercial,565,192,953,448
6.MP4_frame2596222.jpeg,1280,720,SUV,346,126,440,181
101.avi_frame210000.jpeg,800,450,Motorcycle,513,77,535,99
4.MP4_frame2764024.jpeg,1280,720,Truck,85,89,354,243
4.MP4_frame2764024.jpeg,1280,720,Pickup,972,165,1043,212
4.MP4_frame2764024.jpeg,1280,720,Transit,1138,173,1192,235
4.MP4_frame2764024.jpeg,1280,720,Commercial,463,123,656,218
12.avi_frame56000.jpeg,800,450,Motorcycle,663,176,685,213
18.avi_frame190000.jpeg,800,450,Commercial,214,127,275,184
18.avi_frame190000.jpeg,800,450,Truck,273,146,364,245
18.avi_frame190000.jpeg,800,450,Pickup,722,166,800,216
2.MP4_frame2215326.jpeg,1280,720,Private,460,306,674,419
2.MP4_frame2215326.jpeg,1280,720,Bus,1160,251,1280,419
2.MP4_frame2215326.jpeg,1280,720,Transit,980,255,1176,379
2.MP4_frame2215326.jpeg,1280,720,Truck,1139,202,1199,274
2.MP4_frame2215326.jpeg,1280,720,Transit,1095,194,1127,238
2.MP4_frame2215326.jpeg,1280,720,Private,470,216,572,268
2.MP4_frame2215326.jpeg,1280,720,Private,889,234,946,290
2.MP4_frame2215326.jpeg,1280,720,Private,1014,362,1215,476
2.MP4_frame2215326.jpeg,1280,720,Private,575,271,718,353
2.MP4_frame2215326.jpeg,1280,720,Private,316,259,461,337
2.MP4_frame2215326.jpeg,1280,720,Private,219,267,352,349
2.MP4_frame2215326.jpeg,1280,720,Private,65,271,153,336
2.MP4_frame2215326.jpeg,1280,720,Minivan,233,218,336,272
2.MP4_frame2215326.jpeg,1280,720,Commercial,817,188,878,234
115.avi_frame15000.jpeg,800,450,Truck,394,42,461,84
115.avi_frame15000.jpeg,800,450,Bus,560,64,628,101
120.avi_frame290000.jpeg,800,450,Private,295,79,350,107
120.avi_frame290000.jpeg,800,450,Taxi,398,246,643,390
120.avi_frame290000.jpeg,800,450,Private,743,355,798,449
120.avi_frame290000.jpeg,800,450,SUV,433,66,471,87
120.avi_frame290000.jpeg,800,450,Private,398,67,436,88
120.avi_frame290000.jpeg,800,450,Private,360,66,401,87
120.avi_frame290000.jpeg,800,450,Private,272,60,318,85
120.avi_frame290000.jpeg,800,450,Private,222,59,273,83
120.avi_frame290000.jpeg,800,450,Truck,61,68,387,299
120.avi_frame290000.jpeg,800,450,Private,82,55,147,78
120.avi_frame290000.jpeg,800,450,Private,61,51,118,76
120.avi_frame290000.jpeg,800,450,Private,153,58,218,84
120.avi_frame290000.jpeg,800,450,Pickup,337,94,424,184
18.avi_frame135000.jpeg,800,450,Truck,215,115,257,169
117.avi_frame30000.jpeg,800,450,Commercial,313,44,371,80
84.avi_frame130000.jpeg,800,450,SharedTaxi,101,85,183,127
84.avi_frame130000.jpeg,800,450,SharedTaxi,416,148,536,230
84.avi_frame130000.jpeg,800,450,SharedTaxi,321,155,496,242
84.avi_frame130000.jpeg,800,450,Truck,174,56,394,177
84.avi_frame130000.jpeg,800,450,SUV,52,94,139,142
84.avi_frame130000.jpeg,800,450,SUV,122,110,222,163
44.avi_frame105000.jpeg,800,450,Transit,105,187,208,288
44.avi_frame105000.jpeg,800,450,SUV,210,219,303,288
3.MP4_frame676424.jpeg,1280,720,Truck,715,97,879,196
3.MP4_frame676424.jpeg,1280,720,Transit,924,138,1027,218
3.MP4_frame676424.jpeg,1280,720,Bus,848,116,981,185
3.MP4_frame676424.jpeg,1280,720,Bus,1145,190,1280,317
3.MP4_frame676424.jpeg,1280,720,Motorcycle,324,124,379,179
3.MP4_frame676424.jpeg,1280,720,Motorcycle,151,602,541,719
3.MP4_frame676424.jpeg,1280,720,SUV,157,130,222,175
89.avi_frame170000.jpeg,800,450,Bus,615,69,670,104
89.avi_frame170000.jpeg,800,450,Pickup,380,156,534,223
89.avi_frame170000.jpeg,800,450,Pickup,276,131,389,191
89.avi_frame170000.jpeg,800,450,Truck,103,58,274,148
89.avi_frame170000.jpeg,800,450,SharedTaxi,31,85,127,139
89.avi_frame170000.jpeg,800,450,Pickup,110,105,224,163
89.avi_frame170000.jpeg,800,450,Truck,163,42,273,97
89.avi_frame170000.jpeg,800,450,Private,205,137,329,198
89.avi_frame170000.jpeg,800,450,Private,332,66,371,87
6.MP4_frame2326222.jpeg,1280,720,Truck,969,156,1203,344
6.MP4_frame2326222.jpeg,1280,720,Bus,1126,158,1199,212
6.MP4_frame2326222.jpeg,1280,720,Bus,1186,181,1249,234
6.MP4_frame2326222.jpeg,1280,720,Commercial,303,120,392,191
6.MP4_frame2326222.jpeg,1280,720,Bus,9,102,214,173
6.MP4_frame2326222.jpeg,1280,720,Minivan,1060,291,1230,452
6.MP4_frame2326222.jpeg,1280,720,Transit,0,280,335,600
75.avi_frame250000.jpeg,800,450,Bus,102,162,244,286
22.avi_frame295000.jpeg,800,450,Truck,0,145,416,449
89.avi_frame190000.jpeg,800,450,Truck,74,43,233,139
89.avi_frame190000.jpeg,800,450,Minivan,83,139,258,245
89.avi_frame190000.jpeg,800,450,Truck,507,56,567,94
88.avi_frame205000.jpeg,800,450,Pickup,536,230,800,449
88.avi_frame205000.jpeg,800,450,SharedTaxi,221,107,337,177
88.avi_frame205000.jpeg,800,450,Truck,0,68,76,179
78.avi_frame275000.jpeg,800,450,Transit,199,195,328,299
78.avi_frame275000.jpeg,800,450,Private,364,339,570,449
78.avi_frame275000.jpeg,800,450,Private,490,276,581,344
78.avi_frame275000.jpeg,800,450,Private,1,272,143,363
78.avi_frame275000.jpeg,800,450,Private,144,267,277,378
86.avi_frame100000.jpeg,800,450,Truck,271,86,594,258
86.avi_frame100000.jpeg,800,450,SharedTaxi,201,99,307,163
86.avi_frame100000.jpeg,800,450,Pickup,147,115,275,179
68.avi_frame270000.jpeg,800,450,Truck,97,137,183,256
68.avi_frame270000.jpeg,800,450,SharedTaxi,180,254,295,363
68.avi_frame270000.jpeg,800,450,SUV,0,282,203,405
29.avi_frame240000.jpeg,800,450,SharedTaxi,490,163,564,229
112.avi_frame55000.jpeg,800,450,Truck,530,125,800,327
112.avi_frame55000.jpeg,800,450,Truck,298,80,559,231
112.avi_frame55000.jpeg,800,450,Truck,101,53,293,155
7.MP4_frame3819263.jpeg,1280,720,Jeep,1,311,133,477
7.MP4_frame3819263.jpeg,1280,720,Taxi,240,289,360,377
5.MP4_frame4143166.jpeg,1280,720,Bus,921,121,1028,188
5.MP4_frame4143166.jpeg,1280,720,Bus,1040,147,1108,197
5.MP4_frame4143166.jpeg,1280,720,Bus,420,93,732,209
2.MP4_frame2675326.jpeg,1280,720,Bus,611,177,828,268
2.MP4_frame2675326.jpeg,1280,720,Bus,806,182,913,279
2.MP4_frame2675326.jpeg,1280,720,Truck,1134,197,1237,298
4.MP4_frame2244024.jpeg,1280,720,Bus,860,121,1039,201
4.MP4_frame2244024.jpeg,1280,720,Bus,0,238,414,710
8.MP4_frame4936083.jpeg,1280,720,Bus,997,226,1172,406
8.MP4_frame4501083.jpeg,1280,720,Bus,1040,426,1280,716
1.MP4_frame3280938.jpeg,1280,720,Transit,231,212,398,301
1.MP4_frame3280938.jpeg,1280,720,Commercial,170,227,343,329
1.MP4_frame3280938.jpeg,1280,720,Pickup,959,311,1156,440
1.MP4_frame3280938.jpeg,1280,720,Transit,1089,200,1131,245
1.MP4_frame3280938.jpeg,1280,720,Bus,61,203,148,262
43.avi_frame245000.jpeg,800,450,SharedTaxi,127,203,183,253
43.avi_frame245000.jpeg,800,450,Private,117,225,183,277
89.avi_frame150000.jpeg,800,450,Truck,100,59,274,150
89.avi_frame150000.jpeg,800,450,Pickup,380,159,536,220
89.avi_frame150000.jpeg,800,450,Pickup,261,132,390,191
89.avi_frame150000.jpeg,800,450,Pickup,125,111,245,170
89.avi_frame150000.jpeg,800,450,SharedTaxi,261,177,500,351
89.avi_frame150000.jpeg,800,450,SharedTaxi,29,85,127,141
107.avi_frame75000.jpeg,800,450,Truck,102,51,282,148
107.avi_frame75000.jpeg,800,450,SharedTaxi,411,178,609,276
107.avi_frame75000.jpeg,800,450,SharedTaxi,298,130,436,201
107.avi_frame75000.jpeg,800,450,Taxi,143,120,259,175
107.avi_frame75000.jpeg,800,450,Minivan,247,149,387,211
5.MP4_frame365000.jpeg,1280,720,Commercial,332,121,449,203
5.MP4_frame365000.jpeg,1280,720,Bus,1214,184,1272,258
5.MP4_frame365000.jpeg,1280,720,Truck,86,102,182,168
68.avi_frame235000.jpeg,800,450,Commercial,82,212,201,340
38.avi_frame20000.jpeg,800,450,Jeep,104,201,171,265
3.MP4_frame1015724.jpeg,1280,720,Motorcycle,406,139,466,200
3.MP4_frame1015724.jpeg,1280,720,Bus,17,95,164,178
3.MP4_frame1015724.jpeg,1280,720,Bus,779,127,1038,226
3.MP4_frame1015724.jpeg,1280,720,Bus,1093,182,1280,392
63.avi_frame90000.jpeg,800,450,Commercial,102,186,184,275
63.avi_frame90000.jpeg,800,450,Commercial,0,291,371,447
63.avi_frame90000.jpeg,800,450,SharedTaxi,120,224,203,301
71.avi_frame240000.jpeg,800,450,Transit,504,230,736,348
71.avi_frame240000.jpeg,800,450,Private,116,226,189,277
71.avi_frame240000.jpeg,800,450,Private,98,215,148,263
33.avi_frame40000.jpeg,800,450,SharedTaxi,106,205,166,273
33.avi_frame40000.jpeg,800,450,SharedTaxi,119,219,200,289
23.avi_frame140000.jpeg,800,450,SharedTaxi,478,165,547,221
23.avi_frame140000.jpeg,800,450,SharedTaxi,330,139,386,176
23.avi_frame140000.jpeg,800,450,Truck,235,109,308,208
23.avi_frame140000.jpeg,800,450,Private,160,266,367,391
50.avi_frame65000.jpeg,800,450,SharedTaxi,113,263,285,392
6.MP4_frame2856222.jpeg,1280,720,Bus,1230,188,1279,233
6.MP4_frame2856222.jpeg,1280,720,Bus,1225,205,1280,318
6.MP4_frame2856222.jpeg,1280,720,Private,870,255,1108,377
6.MP4_frame2856222.jpeg,1280,720,Private,1170,279,1269,370
6.MP4_frame2856222.jpeg,1280,720,Private,1064,251,1160,325
6.MP4_frame2856222.jpeg,1280,720,Private,1047,210,1129,262
6.MP4_frame2856222.jpeg,1280,720,Taxi,1137,215,1200,259
6.MP4_frame2856222.jpeg,1280,720,Private,851,216,1036,293
6.MP4_frame2856222.jpeg,1280,720,SUV,713,168,870,254
6.MP4_frame2856222.jpeg,1280,720,Private,939,169,1007,213
6.MP4_frame2856222.jpeg,1280,720,Private,822,157,897,199
6.MP4_frame2856222.jpeg,1280,720,Private,355,132,439,177
6.MP4_frame2856222.jpeg,1280,720,Private,322,144,406,199
6.MP4_frame2856222.jpeg,1280,720,Private,119,129,191,170
6.MP4_frame2856222.jpeg,1280,720,Private,22,136,82,169
6.MP4_frame2856222.jpeg,1280,720,Private,84,231,319,348
6.MP4_frame2856222.jpeg,1280,720,Truck,1009,132,1070,187
51.avi_frame137000.jpeg,800,450,Transit,90,178,149,246
70.avi_frame95000.jpeg,800,450,Pickup,196,222,286,290
70.avi_frame95000.jpeg,800,450,SharedTaxi,100,202,154,253
70.avi_frame95000.jpeg,800,450,Private,131,234,198,290
84.avi_frame105000.jpeg,800,450,Truck,175,56,394,182
84.avi_frame105000.jpeg,800,450,SharedTaxi,493,165,649,254
84.avi_frame105000.jpeg,800,450,SharedTaxi,330,153,504,246
84.avi_frame105000.jpeg,800,450,SharedTaxi,102,85,183,130
84.avi_frame105000.jpeg,800,450,SUV,128,110,228,166
84.avi_frame105000.jpeg,800,450,SUV,52,93,138,141
2.MP4_frame3335326.jpeg,1280,720,Bus,842,169,925,225
2.MP4_frame3335326.jpeg,1280,720,Transit,267,210,461,330
2.MP4_frame3335326.jpeg,1280,720,Transit,102,219,208,291
2.MP4_frame3335326.jpeg,1280,720,Truck,0,228,77,314
2.MP4_frame3335326.jpeg,1280,720,Commercial,1176,205,1218,251
2.MP4_frame3335326.jpeg,1280,720,Bus,909,177,982,231
2.MP4_frame3335326.jpeg,1280,720,Taxi,1124,252,1172,303
99.avi_frame193789.jpeg,800,450,Pickup,477,258,796,448
6.MP4_frame2916222.jpeg,1280,720,Commercial,219,126,472,251
6.MP4_frame2916222.jpeg,1280,720,Truck,1056,137,1166,200
6.MP4_frame2916222.jpeg,1280,720,Bus,1165,163,1280,231
6.MP4_frame2916222.jpeg,1280,720,Truck,0,103,78,175
1.MP4_frame3400938.jpeg,1280,720,Private,817,286,915,374
1.MP4_frame3400938.jpeg,1280,720,Transit,1127,199,1172,245
1.MP4_frame3400938.jpeg,1280,720,Private,412,227,516,278
1.MP4_frame3400938.jpeg,1280,720,Transit,647,218,820,385
1.MP4_frame3400938.jpeg,1280,720,SmallTruck,801,214,898,291
1.MP4_frame3400938.jpeg,1280,720,Private,877,207,930,248
1.MP4_frame3400938.jpeg,1280,720,Private,509,206,615,267
1.MP4_frame3400938.jpeg,1280,720,Private,311,256,454,325
1.MP4_frame3400938.jpeg,1280,720,Bus,62,200,150,258
1.MP4_frame3400938.jpeg,1280,720,Private,345,218,437,269
1.MP4_frame3400938.jpeg,1280,720,Private,272,232,361,277
1.MP4_frame3400938.jpeg,1280,720,Private,232,219,301,268
2.MP4_frame2135326.jpeg,1280,720,Commercial,770,190,850,255
2.MP4_frame2135326.jpeg,1280,720,Taxi,1069,372,1251,526
2.MP4_frame2135326.jpeg,1280,720,Transit,392,211,530,280
2.MP4_frame2135326.jpeg,1280,720,SharedTaxi,208,206,292,264
2.MP4_frame2135326.jpeg,1280,720,Truck,0,233,83,316
81.avi_frame265000.jpeg,800,450,Transit,396,127,613,242
81.avi_frame265000.jpeg,800,450,SharedTaxi,366,155,538,242
81.avi_frame265000.jpeg,800,450,SharedTaxi,388,211,658,402
81.avi_frame265000.jpeg,800,450,SUV,211,129,338,196
81.avi_frame265000.jpeg,800,450,Transit,129,72,251,147
81.avi_frame265000.jpeg,800,450,Transit,59,76,201,155
3.MP4_frame1005724.jpeg,1280,720,Truck,731,113,898,194
3.MP4_frame1005724.jpeg,1280,720,Transit,356,188,717,360
3.MP4_frame1005724.jpeg,1280,720,Private,261,169,419,253
3.MP4_frame1005724.jpeg,1280,720,Private,366,152,473,213
3.MP4_frame1005724.jpeg,1280,720,Private,291,141,368,192
3.MP4_frame1005724.jpeg,1280,720,Private,40,201,198,308
3.MP4_frame1005724.jpeg,1280,720,Private,886,232,1037,336
3.MP4_frame1005724.jpeg,1280,720,Private,958,206,1055,276
3.MP4_frame1005724.jpeg,1280,720,Private,1040,200,1114,261
3.MP4_frame1005724.jpeg,1280,720,Truck,1109,186,1280,380
3.MP4_frame1005724.jpeg,1280,720,Private,1002,167,1058,212
3.MP4_frame1005724.jpeg,1280,720,Bus,1082,153,1200,208
3.MP4_frame1005724.jpeg,1280,720,Private,733,153,833,208
122.avi_frame242899.jpeg,800,450,Taxi,225,144,346,205
122.avi_frame242899.jpeg,800,450,Bus,109,30,254,85
122.avi_frame242899.jpeg,800,450,SUV,414,183,579,266
122.avi_frame242899.jpeg,800,450,SUV,310,138,427,206
122.avi_frame242899.jpeg,800,450,Private,209,117,310,161
122.avi_frame242899.jpeg,800,450,Taxi,300,80,353,110
122.avi_frame242899.jpeg,800,450,Transit,202,50,295,98
122.avi_frame242899.jpeg,800,450,Private,332,64,375,87
122.avi_frame242899.jpeg,800,450,Private,565,82,602,102
122.avi_frame242899.jpeg,800,450,SharedTaxi,128,91,219,135
122.avi_frame242899.jpeg,800,450,Private,123,120,230,173
8.MP4_frame4051083.jpeg,1280,720,Bus,170,235,367,378
4.MP4_frame1104068.jpeg,1280,720,Transit,0,111,73,172
4.MP4_frame1104068.jpeg,1280,720,Truck,66,95,180,172
4.MP4_frame1104068.jpeg,1280,720,Bus,532,111,1013,336
4.MP4_frame1104068.jpeg,1280,720,Pickup,315,101,413,149
4.MP4_frame1104068.jpeg,1280,720,Motorcycle,367,128,429,188
4.MP4_frame1104068.jpeg,1280,720,Truck,1231,168,1280,292
4.MP4_frame2524024.jpeg,1280,720,Truck,922,116,1020,191
4.MP4_frame2524024.jpeg,1280,720,Truck,1029,136,1087,184
4.MP4_frame2524024.jpeg,1280,720,Bus,1228,182,1280,231
4.MP4_frame2524024.jpeg,1280,720,Transit,1114,175,1178,245
4.MP4_frame2524024.jpeg,1280,720,Truck,38,82,367,264
4.MP4_frame2524024.jpeg,1280,720,Bus,0,101,68,173
8.MP4_frame4926083.jpeg,1280,720,Bus,145,218,226,329
8.MP4_frame3201083.jpeg,1280,720,Transit,529,204,705,292
8.MP4_frame3201083.jpeg,1280,720,Bus,1001,422,1280,719
27.avi_frame120000.jpeg,800,450,Truck,231,117,300,195
27.avi_frame120000.jpeg,800,450,Bus,748,130,800,210
27.avi_frame120000.jpeg,800,450,Motorcycle,694,174,728,217
27.avi_frame120000.jpeg,800,450,Truck,0,131,217,290
27.avi_frame120000.jpeg,800,450,Private,217,277,459,400
87.avi_frame185000.jpeg,800,450,SmallTruck,182,82,336,170
87.avi_frame185000.jpeg,800,450,SharedTaxi,62,91,166,151
87.avi_frame185000.jpeg,800,450,SharedTaxi,490,174,662,266
87.avi_frame185000.jpeg,800,450,SharedTaxi,683,226,800,280
87.avi_frame185000.jpeg,800,450,Pickup,675,259,799,330
96.avi_frame260000.jpeg,800,450,SharedTaxi,105,139,280,259
96.avi_frame260000.jpeg,800,450,SharedTaxi,597,198,793,308
96.avi_frame260000.jpeg,800,450,SharedTaxi,377,162,559,264
45.avi_frame85000.jpeg,800,450,SharedTaxi,86,201,153,260
45.avi_frame85000.jpeg,800,450,Pickup,0,371,296,447
2.MP4_frame2900326.jpeg,1280,720,Truck,1229,196,1280,237
2.MP4_frame2900326.jpeg,1280,720,Minivan,1237,207,1280,244
2.MP4_frame2900326.jpeg,1280,720,Bus,0,204,77,276
79.avi_frame25000.jpeg,800,450,Transit,204,193,334,302
5.MP4_frame3368166.jpeg,1280,720,Truck,272,106,529,240
5.MP4_frame3368166.jpeg,1280,720,Taxi,94,193,291,298
82.avi_frame200000.jpeg,800,450,SharedTaxi,171,108,295,187
82.avi_frame200000.jpeg,800,450,Transit,350,53,401,82
82.avi_frame200000.jpeg,800,450,Transit,268,52,349,97
82.avi_frame200000.jpeg,800,450,SUV,474,190,658,290
82.avi_frame200000.jpeg,800,450,SUV,76,98,172,151
74.avi_frame100000.jpeg,800,450,Commercial,247,230,354,304
74.avi_frame100000.jpeg,800,450,Transit,127,212,212,315
67.avi_frame70000.jpeg,800,450,Taxi,211,272,312,360
67.avi_frame70000.jpeg,800,450,Private,467,303,635,412
67.avi_frame70000.jpeg,800,450,Private,1,296,223,411
67.avi_frame70000.jpeg,800,450,Private,89,258,180,319
67.avi_frame70000.jpeg,800,450,Private,120,225,187,278
17.avi_frame200000.jpeg,800,450,Taxi,237,140,289,184
17.avi_frame200000.jpeg,800,450,SharedTaxi,0,184,187,288
2.MP4_frame2285326.jpeg,1280,720,SUV,408,262,617,381
2.MP4_frame2285326.jpeg,1280,720,Transit,1119,225,1174,298
2.MP4_frame2285326.jpeg,1280,720,Pickup,1216,286,1280,363
2.MP4_frame2285326.jpeg,1280,720,Transit,0,228,54,311
98.avi_frame90000.jpeg,800,450,SharedTaxi,206,171,418,315
98.avi_frame90000.jpeg,800,450,SharedTaxi,698,307,800,449
5.MP4_frame3308166.jpeg,1280,720,Bus,188,86,368,185
5.MP4_frame3308166.jpeg,1280,720,Bus,1175,173,1239,249
2.MP4_frame3490326.jpeg,1280,720,Bus,885,191,982,288
2.MP4_frame3490326.jpeg,1280,720,Transit,1092,260,1200,385
2.MP4_frame3490326.jpeg,1280,720,Bus,1141,196,1197,267
2.MP4_frame3490326.jpeg,1280,720,Bus,1092,188,1136,247
2.MP4_frame3490326.jpeg,1280,720,Truck,230,168,427,265
2.MP4_frame3490326.jpeg,1280,720,Commercial,680,241,881,357
2.MP4_frame3490326.jpeg,1280,720,Bus,0,207,48,263
50.avi_frame150000.jpeg,800,450,SUV,193,219,275,280
31.avi_frame150000.jpeg,800,450,Motorcycle,642,269,717,334
31.avi_frame150000.jpeg,800,450,SharedTaxi,152,193,203,235
31.avi_frame150000.jpeg,800,450,Private,95,197,134,231
46.avi_frame85000.jpeg,800,450,Taxi,354,341,558,449
49.avi_frame95000.jpeg,800,450,Private,118,223,177,272
49.avi_frame95000.jpeg,800,450,Private,161,248,240,315
2.MP4_frame3405326.jpeg,1280,720,Bus,861,177,947,249
2.MP4_frame3405326.jpeg,1280,720,Bus,425,180,682,262
2.MP4_frame3405326.jpeg,1280,720,Bus,162,197,374,256
2.MP4_frame3405326.jpeg,1280,720,Transit,203,229,404,348
2.MP4_frame3405326.jpeg,1280,720,Transit,50,220,98,262
2.MP4_frame3405326.jpeg,1280,720,Taxi,59,247,133,298
11.MP4_frame65000.jpeg,1280,720,Bus,299,189,552,281
67.avi_frame280000.jpeg,800,450,SharedTaxi,0,256,109,347
67.avi_frame280000.jpeg,800,450,Minivan,143,242,234,342
67.avi_frame280000.jpeg,800,450,SUV,111,202,164,247
107.avi_frame290000.jpeg,800,450,Commercial,347,58,410,97
107.avi_frame290000.jpeg,800,450,Truck,8,68,618,374
70.avi_frame80000.jpeg,800,450,SharedTaxi,99,201,153,253
70.avi_frame80000.jpeg,800,450,Truck,0,174,462,414
70.avi_frame80000.jpeg,800,450,Pickup,198,223,288,289
104.avi_frame65000.jpeg,800,450,Pickup,53,78,136,126
104.avi_frame65000.jpeg,800,450,Truck,62,18,208,82
104.avi_frame65000.jpeg,800,450,Commercial,472,57,518,86
